timestamp,time_since_login_min,transaction_amount,transaction_type,is_first_transaction,user_tenure_months,is_fraud,predicted_fraud_proba,predicted_fraud
2018-02-28 03:04:19.200,2.3747956451488785,1064.3,CASH-OUT,False,9.529695552428512,0.0,0.18,0
2018-02-28 03:13:02.352,1.4344917042209322,3463.6,PAYMENT,False,10.246624806546285,0.0,0.0,0
2018-02-28 03:21:45.504,1.6385776284959823,2413.2,CASH-OUT,False,10.246252474236602,1.0,0.65,1
2018-02-28 03:30:28.656,2.0611200866469623,2332.8,TRANSFER,False,8.516094756958557,0.0,0.04,0
2018-02-28 03:39:11.808,2.082874917230077,1957.5,CASH-OUT,False,3.9484686293475977,1.0,0.47,0
2018-02-28 03:47:54.960,1.8820299046661215,1137.8,CASH-OUT,False,9.55151543928191,0.0,0.05,0
2018-02-28 03:56:38.112,2.4025266435277075,1027.3,PAYMENT,True,8.839116135964892,1.0,0.79,1
2018-02-28 04:05:21.264,2.227068672873492,1441.2,PAYMENT,False,0.5826996305289776,1.0,0.95,1
2018-02-28 04:14:04.416,1.6998891902090725,1152.2,PAYMENT,False,2.0367067342520233,1.0,0.88,1
2018-02-28 04:22:47.568,1.7084878041153466,1964.4,CASH-OUT,False,6.956377193064906,0.0,0.02,0
2018-02-28 04:31:30.720,2.313584688305531,5060.8,CASH-IN,True,10.451747580893825,0.0,0.05,0
2018-02-28 04:40:13.872,1.8369755695966918,4382.6,CASH-IN,False,9.881779044251068,1.0,1.0,1
2018-02-28 04:48:57.024,1.807889872475827,2240.0,CASH-IN,False,9.317695622644573,0.0,0.01,0
2018-02-28 04:57:40.176,2.1998712743708575,2733.5,CASH-OUT,True,9.767744842623488,0.0,0.01,0
2018-02-28 05:06:23.328,2.4476100324709673,1439.7,PAYMENT,False,2.6390632256049225,1.0,0.72,1
2018-02-28 05:15:06.480,1.87466798605285,4815.4,PAYMENT,False,9.133284444889295,0.0,0.0,0
2018-02-28 05:23:49.632,2.0776627340318905,3833.0,TRANSFER,False,0.2976630142574691,1.0,0.98,1
2018-02-28 05:32:32.784,2.4146784505789003,4681.9,PAYMENT,True,6.731510418717539,0.0,0.01,0
2018-02-28 05:41:15.936,2.4469062855283914,5646.8,PAYMENT,False,0.5918630009324328,1.0,1.0,1
2018-02-28 05:49:59.088,2.1005802316389897,4590.8,PAYMENT,False,5.969305136320827,0.0,0.48,0
2018-02-28 05:58:42.240,1.8242302314386263,2196.8,PAYMENT,True,3.3874702094463887,1.0,0.96,1
2018-02-28 06:07:25.392,2.3446877971483286,5237.1,PAYMENT,False,10.391386599993904,0.0,0.04,0
2018-02-28 06:16:08.544,1.8893835930384275,4069.1,CASH-IN,True,9.85290839026838,1.0,0.95,1
2018-02-28 06:24:51.696,2.524054362603438,6902.1,PAYMENT,False,9.535794967843175,0.0,0.13,0
2018-02-28 06:33:34.848,2.4248488340809935,1429.5,CASH-OUT,False,5.7708439602293415,0.0,0.09,0
2018-02-28 06:42:18.000,2.3842338315968905,4315.2,CASH-IN,False,10.016805280855898,0.0,0.03,0
2018-02-28 06:51:01.152,1.550355586422612,1168.9,PAYMENT,False,2.7404818929491213,0.0,0.07,0
2018-02-28 06:59:44.304,1.4611607873889894,1338.1,CASH-IN,False,1.179761205094238,1.0,0.94,1
2018-02-28 07:08:27.456,2.1047208967052913,1334.1,CASH-IN,True,10.367455520352241,1.0,0.92,1
2018-02-28 07:17:10.608,2.165294434403413,1429.5,CASH-OUT,False,8.695056653526057,0.0,0.06,0
2018-02-28 07:25:53.760,1.684057849423614,2925.8,CASH-OUT,False,8.13912844801396,0.0,0.01,0
2018-02-28 07:34:36.912,1.9591320509041656,1462.2,CASH-OUT,False,8.664189231088036,0.0,0.08,0
2018-02-28 07:43:20.064,1.9177230718535387,8639.4,CASH-OUT,False,9.561493929982733,0.0,0.01,0
2018-02-28 07:52:03.216,0.42046157815996354,3699.8,PAYMENT,False,10.419778357072571,0.0,0.0,0
2018-02-28 08:00:46.368,2.271018893524433,4844.9,CASH-IN,False,9.694761493577559,0.0,0.03,0
2018-02-28 08:09:29.520,2.2501287270765298,7165.2,PAYMENT,False,9.355681171288275,1.0,0.99,1
2018-02-28 08:18:12.672,1.5473270531609564,1782.5,CASH-IN,False,7.456458088766427,1.0,1.0,1
2018-02-28 08:26:55.824,1.8355546195829813,3225.0,CASH-OUT,False,0.1792094730718095,1.0,0.95,1
2018-02-28 08:35:38.976,2.267948621534204,10593.3,CASH-IN,False,10.380975806175618,1.0,0.94,1
2018-02-28 08:44:22.128,1.8642920337557574,2352.0,CASH-OUT,True,0.9399365497064914,1.0,0.97,1
2018-02-28 08:53:05.280,2.081425776379704,3492.3,PAYMENT,False,8.998712829536862,0.0,0.0,0
2018-02-28 09:01:48.432,2.549226402392892,3938.2,CASH-OUT,False,0.4921645442336543,1.0,1.0,1
2018-02-28 09:10:31.584,1.7635081110518536,1112.2,,False,10.004516231003832,0.0,0.78,1
2018-02-28 09:19:14.736,2.1513781755187833,1073.8,PAYMENT,False,7.3527376285842845,0.0,0.0,0
2018-02-28 09:27:57.888,1.469193534489348,2970.2,PAYMENT,False,5.349415262188342,1.0,0.93,1
2018-02-28 09:36:41.040,2.138405787623791,1884.0,CASH-OUT,False,1.5558946138477876,1.0,0.95,1
2018-02-28 09:45:24.192,1.8327366644368996,4839.2,PAYMENT,False,9.852112890773796,1.0,0.98,1
2018-02-28 09:54:07.344,1.827415549238724,8110.6,PAYMENT,False,8.103441053786565,1.0,0.95,1
2018-02-28 10:02:50.496,2.0219928226812636,1072.2,CASH-OUT,True,10.405246451140446,0.0,0.21,0
2018-02-28 10:11:33.648,1.8885749837952046,2441.9,PAYMENT,False,3.33125691727683,1.0,0.82,1
2018-02-28 10:20:16.800,2.1318548338730925,2259.0,CASH-IN,False,8.385821508746535,1.0,0.6,0
2018-02-28 10:28:59.952,1.7140177258868174,1769.7,CASH-IN,False,8.995304199575184,0.0,0.14,0
2018-02-28 10:37:43.104,2.2389916787594237,5739.1,CASH-IN,False,8.397682315898756,1.0,0.92,1
2018-02-28 10:46:26.256,2.1614811241200256,2705.4,CASH-IN,False,1.1029874115785276,1.0,0.97,1
2018-02-28 10:55:09.408,2.1003837749236354,1466.2,PAYMENT,False,7.020166786138551,0.0,0.0,0
2018-02-28 11:03:52.560,1.8250554812815991,1772.2,PAYMENT,False,4.53873462579635,1.0,0.97,1
2018-02-28 11:12:35.712,0.186624431476339,1127.8,CASH-IN,False,3.763873622896602,1.0,0.92,1
2018-02-28 11:21:18.864,2.07217636328007,1625.2,CASH-OUT,False,10.19647660237479,0.0,0.03,0
2018-02-28 11:30:02.016,2.1108394147812453,2330.0,,False,4.842431092409844,1.0,0.95,1
2018-02-28 11:38:45.168,0.3377648242425283,2406.6,CASH-IN,False,0.8527949535224592,1.0,0.98,1
2018-02-28 11:47:28.320,1.8263103967697525,1206.5,PAYMENT,True,6.597845865135468,0.0,0.02,0
2018-02-28 11:56:11.472,1.1917642277643798,4453.2,CASH-IN,False,7.942096272988301,0.0,0.06,0
2018-02-28 12:04:54.624,1.770521121641259,1510.4,PAYMENT,False,3.3855649219489536,1.0,1.0,1
2018-02-28 12:13:37.776,1.4533915705581926,1964.5,CASH-OUT,True,7.589735924981966,0.0,0.01,0
2018-02-28 12:22:20.928,1.2054744002886277,5861.4,CASH-OUT,False,9.5123745169421,0.0,0.01,0
2018-02-28 12:31:04.080,1.5913922829798333,5620.6,CASH-OUT,False,10.201010140017129,0.0,0.0,0
2018-02-28 12:39:47.232,2.1853911894616,1522.1,PAYMENT,False,9.098277407888942,0.0,0.08,0
2018-02-28 12:48:30.384,1.8378249694747226,1931.3,TRANSFER,False,9.095662640256691,1.0,0.98,1
2018-02-28 12:57:13.536,2.1033015924611673,6646.7,PAYMENT,False,0.08209069209415545,1.0,0.95,1
2018-02-28 13:05:56.688,1.847748337628737,2194.0,CASH-IN,False,6.566160378544767,0.0,0.02,0
2018-02-28 13:14:39.840,1.6839067003172203,1372.1,PAYMENT,False,8.687191154821486,0.0,0.7,1
2018-02-28 13:23:22.992,1.6607829036978643,2356.6,PAYMENT,False,1.4087562568310648,1.0,0.98,1
2018-02-28 13:32:06.144,1.5840524834131557,2759.7,CASH-OUT,False,9.176528178348075,0.0,0.05,0
2018-02-28 13:40:49.296,1.9852099967057493,7297.4,,False,0.7189044013230249,1.0,0.94,1
2018-02-28 13:49:32.448,1.7271412967135786,1262.1,PAYMENT,False,6.209545511649244,1.0,0.9,1
2018-02-28 13:58:15.600,1.6798849117616381,5979.6,CASH-IN,False,9.764810042447595,0.0,0.02,0
2018-02-28 14:06:58.752,2.0055934510062023,1607.2,CASH-OUT,False,8.436156600135321,0.0,0.0,0
2018-02-28 14:15:41.904,2.149387261497188,6061.5,PAYMENT,False,10.36926679322412,0.0,0.1,0
2018-02-28 14:24:25.056,2.2664076115905907,1893.4,PAYMENT,False,9.827667461699846,0.0,0.77,1
2018-02-28 14:33:08.208,1.6824036133644014,1922.5,PAYMENT,True,8.23841646979473,0.0,0.01,0
2018-02-28 14:41:51.360,1.5995559052543389,1712.4,PAYMENT,False,9.095823313749909,0.0,0.01,0
2018-02-28 14:50:34.512,0.18518985569406382,2401.7,PAYMENT,False,10.39595311695189,1.0,0.95,1
2018-02-28 14:59:17.664,1.823900393503035,1373.2,PAYMENT,False,8.872102658129705,0.0,0.0,0
2018-02-28 15:08:00.816,1.8388820615218315,1598.8,PAYMENT,False,7.425821118428512,0.0,0.96,1
2018-02-28 15:16:43.968,1.8857478552292442,2797.2,PAYMENT,False,10.359690515810541,0.0,0.98,1
2018-02-28 15:25:27.120,1.7516443753586481,2244.8,CASH-IN,False,7.213908758520887,0.0,0.12,0
2018-02-28 15:34:10.272,1.5667371375216608,3923.0,PAYMENT,True,9.441329149160431,0.0,0.02,0
2018-02-28 15:42:53.424,2.078184346416309,1344.5,TRANSFER,True,5.420518814653331,1.0,0.99,1
2018-02-28 15:51:36.576,2.540071849288989,1371.1,CASH-IN,False,8.801523135941054,0.0,0.06,0
2018-02-28 16:00:19.728,2.177355995507779,1040.5,CASH-IN,False,9.208695489334708,1.0,1.0,1
2018-02-28 16:09:02.880,2.0459083124017576,10268.5,PAYMENT,False,9.4518931032297,1.0,1.0,1
2018-02-28 16:17:46.032,1.7220259019702255,1235.6,CASH-IN,False,3.4925495490267036,1.0,0.99,1
2018-02-28 16:26:29.184,1.9778737893458807,5077.4,CASH-IN,False,8.733068526985992,1.0,0.79,1
2018-02-28 16:35:12.336,1.6442494471058362,1170.5,PAYMENT,False,9.854439519669569,0.0,0.02,0
2018-02-28 16:43:55.488,2.176561147533866,1438.8,CASH-IN,False,10.182066215137038,0.0,0.09,0
2018-02-28 16:52:38.640,2.4458743654685686,1755.5,CASH-OUT,True,9.476648136517706,1.0,0.45,0
2018-02-28 17:01:21.792,2.0560555494925743,2799.6,,False,4.977929185110072,0.0,0.08,0
2018-02-28 17:10:04.944,1.7718805355721046,2649.4,PAYMENT,False,0.28141317998024806,1.0,1.0,1
2018-02-28 17:18:48.096,1.2598464626128731,4147.9,CASH-IN,False,0.112283196901671,1.0,0.99,1
2018-02-28 17:27:31.248,2.1252226350244725,1378.3,CASH-OUT,False,4.633161379717183,1.0,0.04,0
2018-02-28 17:36:14.400,0.5548375173454574,1726.6,CASH-IN,False,3.542182530153224,1.0,0.97,1
2018-02-28 17:44:57.552,2.4452590538887327,4471.7,CASH-OUT,False,9.9274159626091,1.0,1.0,1
2018-02-28 17:53:40.704,2.4712166158263456,1499.1,PAYMENT,False,7.313929931764402,0.0,0.05,0
2018-02-28 18:02:23.856,2.6973480897375683,1044.7,CASH-IN,True,4.750322910971773,1.0,0.99,1
2018-02-28 18:11:07.008,1.824598134598908,1541.7,CASH-IN,False,5.47518881436738,1.0,0.97,1
2018-02-28 18:19:50.160,2.0418917182941447,1038.2,CASH-OUT,False,8.629675893141009,0.0,0.24,0
2018-02-28 18:28:33.312,2.1839564493323977,2164.4,CASH-IN,False,9.22230559719945,0.0,0.04,0
2018-02-28 18:37:16.464,2.0381192394186427,8889.3,PAYMENT,True,0.07018064090819595,1.0,0.95,1
2018-02-28 18:45:59.616,1.7443264842558952,1122.1,CASH-IN,False,9.61199436834352,0.0,0.09,0
2018-02-28 18:54:42.768,1.6584353903374018,1493.3,CASH-IN,False,4.858219242564926,0.0,0.06,0
2018-02-28 19:03:25.920,1.635098052189281,2618.7,PAYMENT,False,9.630698002201402,0.0,0.01,0
2018-02-28 19:12:09.072,2.2370609850488714,2279.9,CASH-IN,False,9.609977696940206,0.0,0.22,0
2018-02-28 19:20:52.224,1.9471647573779975,2100.0,TRANSFER,False,0.5001023289409754,1.0,0.96,1
2018-02-28 19:29:35.376,1.7094606277003341,1339.0,PAYMENT,False,5.282661073219978,1.0,0.94,1
2018-02-28 19:38:18.528,1.6254676965247916,5742.7,CASH-OUT,False,6.403252633816086,0.0,0.0,0
2018-02-28 19:47:01.680,2.7909116678864985,1054.3,CASH-OUT,False,2.5155295295806877,1.0,0.94,1
2018-02-28 19:55:44.832,2.4238758173754764,2483.5,CASH-IN,True,9.454935711236425,0.0,0.02,0
2018-02-28 20:04:27.984,1.8439878256567765,1061.3,TRANSFER,False,7.7635350447476466,0.0,0.54,0
2018-02-28 20:13:11.136,1.8819961258723894,1260.7,PAYMENT,False,8.96044940565746,0.0,0.01,0
2018-02-28 20:21:54.288,1.9292817834825253,2779.8,CASH-IN,False,10.125228188968858,0.0,0.02,0
2018-02-28 20:30:37.440,1.623688552484207,2950.9,CASH-IN,False,2.6335889045729526,0.0,0.47,0
2018-02-28 20:39:20.592,2.0985726312382886,3381.9,,False,9.810297619524382,1.0,0.95,1
2018-02-28 20:48:03.744,1.7920235410980956,1280.8,CASH-OUT,False,4.080119636302958,1.0,0.94,1
2018-02-28 20:56:46.896,1.2923007324824416,1145.9,PAYMENT,False,10.286007475102682,0.0,0.03,0
2018-02-28 21:05:30.048,1.914373583062724,9098.5,PAYMENT,False,9.191901337601045,0.0,0.02,0
2018-02-28 21:14:13.200,2.278187969512545,4134.0,TRANSFER,True,9.600789228775874,0.0,0.04,0
2018-02-28 21:22:56.352,2.4278031594839997,6142.5,CASH-IN,False,9.469957349857667,0.0,0.07,0
2018-02-28 21:31:39.504,2.065707487865691,1314.0,CASH-IN,False,1.085336265775464,1.0,0.92,1
2018-02-28 21:40:22.656,2.7260302554933875,1429.3,CASH-IN,False,1.4641145794358237,1.0,1.0,1
2018-02-28 21:49:05.808,2.1421928032787685,1350.6,CASH-OUT,False,8.965315159312013,1.0,1.0,1
2018-02-28 21:57:48.960,2.41274784649731,2514.3,CASH-IN,False,9.364036689048302,0.0,0.0,0
2018-02-28 22:06:32.112,2.1464390452758586,1280.5,PAYMENT,False,9.611072013953365,1.0,0.03,0
2018-02-28 22:15:15.264,2.1879836674481314,1770.6,CASH-IN,False,9.861306882563323,0.0,0.0,0
2018-02-28 22:23:58.416,2.154564872299882,7120.3,TRANSFER,False,10.164813253752277,0.0,0.0,0
2018-02-28 22:32:41.568,2.5694880294032494,4593.2,TRANSFER,False,9.31646407322102,1.0,0.98,1
2018-02-28 22:41:24.720,1.5842420471038439,4053.5,CASH-OUT,False,10.152241477616602,1.0,0.95,1
2018-02-28 22:50:07.872,2.226632708718193,5324.4,TRANSFER,True,6.827694184397982,0.0,0.0,0
2018-02-28 22:58:51.024,1.599348116214602,2437.8,TRANSFER,True,1.7656413948351917,1.0,0.96,1
2018-02-28 23:07:34.176,2.1593996087781195,1242.9,,False,8.562789318095348,0.0,0.01,0
2018-02-28 23:16:17.328,1.9803141750181021,2346.6,CASH-IN,False,1.0746818394941031,1.0,1.0,1
2018-02-28 23:25:00.480,1.6367723837192187,2713.4,PAYMENT,False,9.987385461912517,0.0,0.01,0
2018-02-28 23:33:43.632,1.7358961358535216,2066.1,PAYMENT,False,10.337531517269946,1.0,0.79,1
2018-02-28 23:42:26.784,2.0774509801993166,1074.1,CASH-IN,False,9.131144433035399,0.0,0.02,0
2018-02-28 23:51:09.936,1.9428922161161306,3560.9,PAYMENT,False,9.094619138055036,0.0,0.01,0
2018-02-28 23:59:53.088,1.7746044714207219,1161.8,CASH-IN,False,4.590025599444446,0.0,0.49,0
2018-03-01 00:08:36.240,1.7098693867813757,2160.5,CASH-OUT,False,7.5910375990983106,1.0,0.98,1
2018-03-01 00:17:19.392,1.8868920504725577,1031.0,TRANSFER,False,5.151531302060768,1.0,0.96,1
2018-03-01 00:26:02.544,1.9538300558812,2262.0,CASH-OUT,True,10.160532344327478,0.0,0.01,0
2018-03-01 00:34:45.696,1.704824010151758,1735.8,CASH-OUT,False,10.333907835522375,1.0,0.95,1
2018-03-01 00:43:28.848,1.5493630505196565,6072.4,,False,10.157370204290043,0.0,0.0,0
2018-03-01 00:52:12.000,1.921277318028053,2200.3,CASH-IN,False,10.290290135729672,0.0,0.04,0
2018-03-01 01:00:55.152,1.4434624767394453,1170.3,PAYMENT,False,2.21609498765464,1.0,0.69,1
2018-03-01 01:09:38.304,1.8900890597552584,6725.2,PAYMENT,True,8.705518590508545,0.0,0.03,0
2018-03-01 01:18:21.456,1.841973764448007,1120.6,PAYMENT,False,8.816771720189106,1.0,0.45,0
2018-03-01 01:27:04.608,2.270812482258374,2953.2,PAYMENT,False,10.205480441351009,1.0,0.98,1
2018-03-01 01:35:47.760,1.9510323649277417,1493.7,CASH-OUT,False,4.29468212076706,0.0,0.45,0
2018-03-01 01:44:30.912,2.1305625186052457,1476.3,CASH-OUT,False,1.9722125582781287,1.0,0.85,1
2018-03-01 01:53:14.064,1.8354294036541958,1101.7,PAYMENT,False,4.798665282984366,0.0,0.0,0
2018-03-01 02:01:57.216,2.0957481184863633,6449.8,CASH-OUT,False,10.370049527148337,0.0,0.02,0
2018-03-01 02:10:40.368,2.307179364064587,1108.3,PAYMENT,False,1.4330367431111206,1.0,0.97,1
2018-03-01 02:19:23.520,2.192480502728944,5734.5,PAYMENT,False,9.831805856845405,0.0,0.02,0
2018-03-01 02:28:06.672,1.667646108897539,4181.8,PAYMENT,False,9.2773368976145,1.0,0.87,1
2018-03-01 02:36:49.824,1.6059186139624764,4767.6,CASH-OUT,False,9.896168160688056,1.0,0.42,0
2018-03-01 02:45:32.976,2.438894300339371,1731.7,CASH-IN,False,6.04314185712503,0.0,0.01,0
2018-03-01 02:54:16.128,2.3116456763866133,3098.6,CASH-OUT,False,9.147678656822027,0.0,0.0,0
2018-03-01 03:02:59.280,1.9800690493417843,5408.5,CASH-IN,False,9.505814426140695,1.0,1.0,1
2018-03-01 03:11:42.432,0.5690730548551036,2054.0,CASH-IN,False,0.30491641937107095,1.0,1.0,1
2018-03-01 03:20:25.584,2.1088182417644834,1275.3,PAYMENT,False,2.858973755876938,1.0,0.88,1
2018-03-01 03:29:08.736,1.9304956860161833,1139.8,CASH-OUT,False,6.325084259342048,1.0,0.58,0
2018-03-01 03:37:51.888,1.7297432490466356,3252.0,CASH-OUT,False,9.365401737385703,0.0,0.0,0
2018-03-01 03:46:35.040,2.0735486909340684,5146.7,PAYMENT,False,0.4871209145031231,1.0,1.0,1
2018-03-01 03:55:18.192,2.3430219335989433,4304.9,CASH-IN,False,8.60017979763497,1.0,0.57,0
2018-03-01 04:04:01.344,2.0700485625008804,5972.3,CASH-OUT,False,10.096777183125784,0.0,0.21,0
2018-03-01 04:12:44.496,1.9257510491683878,2135.1,CASH-OUT,False,9.785047506131878,0.0,0.0,0
2018-03-01 04:21:27.648,2.077454537711716,1513.7,CASH-OUT,False,10.41342594399335,0.0,0.0,0
2018-03-01 04:30:10.800,1.230601624236754,1658.4,CASH-IN,False,5.7846821234015255,1.0,0.98,1
2018-03-01 04:38:53.952,2.5425296330629,1050.9,PAYMENT,False,7.467646294434365,1.0,0.98,1
2018-03-01 04:47:37.104,1.620172140357542,2372.2,CASH-OUT,False,7.9756794453277156,0.0,0.11,0
2018-03-01 04:56:20.256,2.297735417291014,7429.6,TRANSFER,False,8.022107289510995,1.0,0.98,1
2018-03-01 05:05:03.408,1.668366826599657,1971.1,PAYMENT,False,10.279318837854913,0.0,0.11,0
2018-03-01 05:13:46.560,2.367344123127318,1623.1,CASH-OUT,False,0.6040647056506304,1.0,0.92,1
2018-03-01 05:22:29.712,2.144023064077288,1021.1,TRANSFER,False,2.2971764831420214,0.0,0.86,1
2018-03-01 05:31:12.864,1.95688379154399,1856.5,CASH-OUT,False,6.269930800925593,1.0,0.51,0
2018-03-01 05:39:56.016,1.472986291517942,7266.2,PAYMENT,False,10.112648358302579,0.0,0.04,0
2018-03-01 05:48:39.168,2.1469804507902124,4326.3,PAYMENT,False,9.791580504198475,0.0,0.02,0
2018-03-01 05:57:22.320,1.911244570277393,3216.8,CASH-IN,False,9.248262034054378,0.0,0.01,0
2018-03-01 06:06:05.472,1.9567982855147439,2215.6,PAYMENT,False,5.85512445075591,0.0,0.03,0
2018-03-01 06:14:48.624,2.2811558860763785,1170.0,PAYMENT,False,10.239446961909529,0.0,0.03,0
2018-03-01 06:23:31.776,2.678140720351058,1285.4,PAYMENT,False,9.221225701892756,0.0,0.05,0
2018-03-01 06:32:14.928,1.6281304480782752,1118.1,TRANSFER,False,9.516553109084317,1.0,0.85,1
2018-03-01 06:40:58.080,2.2009973749334932,8868.4,CASH-IN,False,9.190986025473116,0.0,0.05,0
2018-03-01 06:49:41.232,2.171942960723378,1121.6,CASH-IN,False,1.654171680971749,0.0,0.08,0
2018-03-01 06:58:24.384,2.2234274759251416,1167.0,TRANSFER,True,9.084160856741038,1.0,0.96,1
2018-03-01 07:07:07.536,2.1801765864345692,2634.7,CASH-OUT,True,9.407832110921802,0.0,0.01,0
2018-03-01 07:15:50.688,1.6828678366905092,3141.7,CASH-OUT,False,10.345125340480617,0.0,0.04,0
2018-03-01 07:24:33.840,2.2181338432447446,1061.6,TRANSFER,False,9.954094091018725,1.0,0.47,0
2018-03-01 07:33:16.992,1.6755098535679798,1341.8,CASH-IN,False,9.871657781749331,1.0,0.72,1
2018-03-01 07:42:00.144,1.8043847263008872,8670.7,PAYMENT,False,0.047022667151677494,1.0,0.95,1
2018-03-01 07:50:43.296,1.5384110725833535,1132.5,TRANSFER,False,8.95021254400724,0.0,0.9,1
2018-03-01 07:59:26.448,2.1490962124555124,10083.0,CASH-OUT,False,10.44374576855388,1.0,0.96,1
2018-03-01 08:08:09.600,1.7273884632020822,3721.4,CASH-OUT,False,8.007468973168958,0.0,0.03,0
2018-03-01 08:16:52.752,2.1305605657573525,1261.7,,False,6.961878524940017,0.0,0.04,0
2018-03-01 08:25:35.904,1.7723127043102433,2677.1,CASH-IN,False,9.954261356018517,0.0,0.01,0
2018-03-01 08:34:19.056,1.6048962385687675,4236.4,CASH-OUT,False,9.326498076149313,0.0,0.01,0
2018-03-01 08:43:02.208,2.3763169218441247,2384.4,PAYMENT,False,1.0644633945934392,1.0,0.98,1
2018-03-01 08:51:45.360,2.2883731387556137,3183.7,PAYMENT,False,10.459758878446516,0.0,0.07,0
2018-03-01 09:00:28.512,1.5011788876630652,1222.7,CASH-IN,False,6.704193038285906,1.0,0.99,1
2018-03-01 09:09:11.664,1.9650096737025553,1714.6,CASH-IN,False,8.092022996495917,0.0,0.04,0
2018-03-01 09:17:54.816,1.8500154801408084,1108.1,CASH-IN,False,9.373009989136115,0.0,0.01,0
2018-03-01 09:26:37.968,2.981400394388105,1175.8,CASH-IN,False,9.420009730642949,0.0,0.03,0
2018-03-01 09:35:21.120,2.0013970176665294,1131.3,PAYMENT,False,3.605711019534095,1.0,1.0,1
2018-03-01 09:44:04.272,2.6296376328340427,6027.8,CASH-IN,False,0.2240759875525407,1.0,0.99,1
2018-03-01 09:52:47.424,2.07738166936167,2756.8,PAYMENT,False,1.5836610016850798,1.0,0.9,1
2018-03-01 10:01:30.576,2.8600280094398314,2373.0,CASH-IN,False,10.26707912289245,0.0,0.01,0
2018-03-01 10:10:13.728,1.9267232376673091,5171.7,CASH-OUT,False,10.305882964925646,1.0,0.02,0
2018-03-01 10:18:56.880,2.6227092308002344,2016.1,PAYMENT,False,8.494412124872278,0.0,0.02,0
2018-03-01 10:27:40.032,1.6251111449170725,5277.7,CASH-IN,False,10.149883018185879,0.0,0.03,0
2018-03-01 10:36:23.184,2.2215070207232235,1080.4,PAYMENT,False,8.791457851109982,0.0,0.42,0
2018-03-01 10:45:06.336,1.9487279559494224,6864.0,CASH-OUT,False,0.0802695832524096,1.0,0.97,1
2018-03-01 10:53:49.488,1.5669085475241515,1047.9,CASH-OUT,False,9.554325792736902,0.0,0.26,0
2018-03-01 11:02:32.640,2.043536983732281,2504.5,CASH-OUT,True,9.78202205551111,0.0,0.03,0
2018-03-01 11:11:15.792,2.084830861077499,1266.4,CASH-IN,False,4.820153274438936,0.0,0.07,0
2018-03-01 11:19:58.944,2.2850507483071896,1338.3,PAYMENT,False,8.930995820615552,0.0,0.03,0
2018-03-01 11:28:42.096,1.5015638368330757,2344.4,TRANSFER,False,1.6954510148887407,1.0,0.66,1
2018-03-01 11:37:25.248,0.8111366883087603,3913.7,PAYMENT,False,8.377309368351955,1.0,0.99,1
2018-03-01 11:46:08.400,2.001609302424463,4525.6,CASH-IN,False,8.493478934717816,1.0,0.99,1
2018-03-01 11:54:51.552,1.9362257543326633,7723.4,PAYMENT,False,0.14363301288938984,1.0,1.0,1
2018-03-01 12:03:34.704,1.594537358779629,2010.2,CASH-OUT,True,9.456475394781414,0.0,0.02,0
2018-03-01 12:12:17.856,1.4904861694087954,3199.0,PAYMENT,False,9.807406726415824,0.0,0.0,0
2018-03-01 12:21:01.008,2.031950989203137,2213.6,CASH-OUT,False,7.676306961568171,0.0,0.0,0
2018-03-01 12:29:44.160,2.282235723295189,9533.8,CASH-OUT,True,9.150783259791316,1.0,0.97,1
2018-03-01 12:38:27.312,2.7497029074687163,1195.6,CASH-IN,False,5.543349932692426,1.0,1.0,1
2018-03-01 12:47:10.464,1.9224090709789696,1725.8,CASH-OUT,False,10.101032465987032,0.0,0.04,0
2018-03-01 12:55:53.616,2.514477689003784,2993.7,PAYMENT,False,0.19787774331983987,1.0,0.97,1
2018-03-01 13:04:36.768,1.893861790732676,2678.7,,False,0.652223807890943,1.0,0.92,1
2018-03-01 13:13:19.920,2.227178073845522,1884.2,PAYMENT,False,6.612080007397946,0.0,0.24,0
2018-03-01 13:22:03.072,1.40598637475787,8775.0,CASH-OUT,False,9.203598374481349,1.0,0.93,1
2018-03-01 13:30:46.224,2.108557969133587,3579.0,PAYMENT,False,8.447594297312449,0.0,0.0,0
2018-03-01 13:39:29.376,1.9852728883626924,1158.8,TRANSFER,False,10.130353793539754,0.0,0.08,0
2018-03-01 13:48:12.528,2.573290175935978,1582.2,PAYMENT,False,3.5753098725239285,1.0,0.99,1
2018-03-01 13:56:55.680,2.2003999393961955,1501.2,PAYMENT,False,7.232383099360851,0.0,0.14,0
2018-03-01 14:05:38.832,2.023417755707117,3424.9,CASH-IN,False,8.264532836964717,0.0,0.08,0
2018-03-01 14:14:21.984,0.23077740646090988,2472.2,CASH-IN,False,8.677082415189478,0.0,0.04,0
2018-03-01 14:23:05.136,1.8373258781234938,1073.1,PAYMENT,False,10.359934553810549,0.0,0.09,0
2018-03-01 14:31:48.288,1.5337156002475358,3527.3,PAYMENT,False,0.2060459479734339,1.0,1.0,1
2018-03-01 14:40:31.440,2.218139612153957,9432.0,PAYMENT,False,10.133486696220144,1.0,0.7,1
2018-03-01 14:49:14.592,2.1601049327113877,1385.7,CASH-IN,False,9.143145961427908,1.0,0.84,1
2018-03-01 14:57:57.744,2.0098110490686203,3497.3,PAYMENT,False,10.358953743389982,0.0,0.06,0
2018-03-01 15:06:40.896,1.4470103093069047,2149.0,PAYMENT,True,10.427904793060613,1.0,0.59,0
